"","DocId","Date","Year","Source","category","Title","Text"
"152","1321196120","19300615",1930,"The China Press","Image/Photograph","Photo Standalone 2 -- No Title","h to make one imagine what an enormous sum of money was squandered by the Empress Dowager to please her fancy in building this park                 LEFT SHANGHAI -- Miss Louise Stops secretary to the Rotary Club and editor of the Magazine left Shanghai for six months home leave travell                 ing via Siberia                 -Photo by                 Sanzetti Studio                 SPORTS SECTION DAN"
"153","1321197881","19300928",1930,"The China Press","Image/Photograph","Photo Standalone 2 -- No Title","Poumer and Is proving to be very popular among the members and guest ol the club                 RUSSIAN SCHOOL PUPILS The above picture was taken on the pre mises of the Russian School on behalf the Rotary Club is organiz ing ball at the Majestic Hotel on October 24. dl 01 dJ                 MISS LIZA ARKO -A recent picture of the pretty 5 old ol Mr and fA Mrs Arko ir kcn visit to Tsinii-                 HA"
"154","1321197955","19300829",1930,"The China Press","Feature, Article","Rotarians Talk On Telephones At Tiffin Hour","ough everyday out can say that my efforts had good deal tn do with rhn ramp of thp message rate GILL TO SPEAK After good de of discussion it was that Mr Peck be asked to invite Mr Gill to address the Rotary Club on the question Mr Geo Fitch announced that the finals for the tennis tourna ment for 'he Rotary Cup between Great Britain and China would bo bold at th Pioneer Field on Fri day Saturday and Sunday a"
"155","1321198547","19300829",1930,"The China Press","Feature, Article","Britain, China To Start Finals Of Rotary Cup Today","in China To Start Finals Of Rotary Cup Today                 First Two Singles Will Be Stalled If Weather Conditions Permit Tl t vu iir les of the final nn 'iir -T -n china and Great Btltain for tin- Rotary Club Intsr- ni  Tciiirs Cup will be hi starting at 4.30 o'c yk if her and ground cr io rm Thr l' downpour of yesterday 'in cr of lie Chinoso ii' 'j 'wry but if the weather tip should be ii Mf doubt that t"
"156","1321198821","19301210",1930,"The China Press","Letter to the Editor, Correspondence","Correspondence","of the paper unit nml mh uk he type-written if possible No letters trill be fn ante requested and accompanied and Janip cur elope Communications should not exceed more than WO rd jth ROTARY CLUB BALL                 Elinor Tuk China I'iu ss                 Dear Sir --The Board of Director of the Rotary Club wires to announce through your columns that have now received from the Special Fete C Janip cur elope Communications should not exceed more than WO rd jth                 ROTARY CLUB BALL                 Elinor Tuk China I'iu ss                 Dear Sir --The Board of Director of the Rotary Club wires to announce through your columns that have now received from the Special Fete Committee the following statement of account in connection with the Dall and feet in aid of the Building Fund for"
"157","1321199214","19301203",1930,"The China Press","Feature, Article","BREVITIES: LOCAL AND GENERAL","he National Air Force delivered addresses dwelling on the impor- lance of this service to communica tions between the sister provinces                 ROTARY TIFFIN The Thursday Tiffin Mr Ling or the Rotary Club will be an open meeting and guests may be invited The speaker will be Rev Luccock The closed meeting has been postponed until December 11. FOR HUNGRY MAN Asbur Park -- An egg so tiny it would take 11"
"158","1321199421","19301207",1930,"The China Press","Feature, Article","Popular Belief About South Sea Romance Defunct","ination was one of the many interesting sidelights thrown by the Rev Graham White of Ipoh                 in the course of an address on the All Red Route Across he Paci fic given to the Kuala Lumpur Rotary Club recently The speaker weighted the guther-                 irg with hi bright account of recent journey vi Port Darwin Thursday 'iand Sydney New Zea land the Fiji Islands Hawaii and then ac ss to Vanc"
"159","1321200317","19291220",1929,"The China Press","Image/Photograph","International Day At The Rotary Club","International Day At The Rotary Club M--ai Ba aa8a8 fmj ie ae -ii1- larr1 n-- Fourteen nations were represented in yesterday s Rotary Club tiffin at the Astor Ilouse hi observance nf th Tntpmotiona nv Tn can be seen the International Day At The Rotary Club                 M--ai Ba aa8a8 fmj ie ae -ii1- larr1 n-- Fourteen nations were represented in yesterday s Rotary Club tiffin at the Astor Ilouse hi observance nf th Tntpmotiona nv Tn can be seen the children of the 14 countries with their                 national costumes while the 14 nationals flags are seen in the International Day At The Rotary Club "
"160","1321208457","19300319",1930,"The China Press","Feature, Article","BREVITIES: LOCAL AND GENERAL","n Thursday Pro- lessor Dutchcr has been sent by the Carnegie Endowment for In ternational Peace as visiting pro fessor for several universities in the Far East The subject of Ills ad dress before the Rotary Club will be The London Naval Conference TRAFFIC OFFENDER FINED Faie of S3 50 was assessed by Magistrate Morris in the Bri tish police court yesterday against Lloyd of 36 Jinkee Road who was charged by th"
"161","1321209218","19300810",1930,"The China Press","Feature, Article","Seven Nations Send In Entries For International Rotary Cup Tournament","Seven Nations Send In Entries For International Rotary Cup Tournament                 The first International tennis tournament for the Rotary Club Cap is assured of success as already seven nations including the strongest contending units to town have sent their names to the China National Amateur Athletic Federation according to information re"
"162","1321211147","19300101",1930,"The China Press","Feature, Article","Young Athlete Becomes Actor In Circus Film","Young Athlete Becomes Actor In Circus Film                 David Newell Once Starred As Boxer and Merman In Kansas City                 Newell President of the Fort Pierce Rotary Club and chairman of the chamber of Commerce executive committee used to turn first to the sport pages of the newspapers The dramatic sections now get his first attention                 young newcomer Ho"
