"","DocId","Date","Title","Source","Text","year","nchar"
"267","SPSP193610230433","19361023","王正廷　昨在蘇演講","shunpao","新任駐美大使王正廷、於二十二日下午六時、由滬乘車抵蘇、蘇扶輪社特假蘇關稅務司公館歡宴王氏、並請王氏演講、題爲「希望在和平道上求民族生存」、參加者除各界領袖外、尚有",1936,81
"268","SPSP193611141101","19361114","錢俊瑞昨返國　推進和平運動　　出國考察歐洲經濟、並出席比京世界和平大會之錢俊瑞、乘法郵斐列克洛塞爾號返國、昨已抵滬、據錢君云、此次出國考察、本擬由歐赴美、繼續考察、嗣因受世界和平大會會長薛西爾爵士與谷特","shunpao","孜孜繪事、垂二十年、刻經友人之推許，假本市南京路大新公司四樓舉行個人西畫展覽會、定本月十五日　　上海扶輪社、向以服務社會、辦理各種慈善事業爲宗旨、對於本埠貧苦幼童、允極關心、如夏季之舉辦貧苦幼童郊遊娛樂、冬",1936,103
"269","SPSP193611141111","19361114","上海扶輪社　發行醫院獎券　籌建幼童錢疾","shunpao","上海扶輪社發行醫院獎券　籌建幼童錢疾",1936,18
"270","SPSP193612241620","19361224","兒童玩具大展覽　靑年會二樓廉價拍賣　悉充苦兒同樂所經費","shunpao","紛紛採購禮品、贈送兒童、上海靑年會復於是日、在各區召開苦兒同樂會、分送食品、嘉惠苦兒、堪稱義舉、茲聞扶輪社對靑年會服務苦兒之工作、極具同情、皆將該社歷年所有之兒童舊玩其贈　靑年會拍賣、募集經費、以作苦兒同樂",1936,103
"271","SPSP193701171001","19370117","日方增設駐華特務機關　　遍設於七省工作加密　陸海軍共有二十二處　　天津通信、冀察魯晋綏寗靑七省及內蒙各旗、自去歲下半年以來、日方特務機關遍地設立、迄今年現時止、該項特務機關、又已漸向黃河兩岸之豫·皖·兩省發展、最近鄭州特務機關之破獲、卽其一例、據此間所聞、日方各特務機關、今歲均皆增强、擴大級織、每一機關、設調查情報·外事·三系、工作人員、視地點重要與否、由十四五人以至於二十餘人、如平·并·綏·通·事務繁劇、復有副特務機關長之設、正式工作人員、皆屬軍人、尚有所謂臨時機關員者、則多半因其計劃上之運用、尋覓適當者担任、而付以特殊費用、受此種雇傭者、以無聊軍人政客為多、所以每一特務機關、究有若干人服務、不得而知、九一八事變後、華北外交、已失常軌、日方之主持者、半屬特務機關、故演進之下、此種公開在找境內活動之軍事秘密工作組織、竟至特別發達、馴至我外交對象、亦不得不以之為相手方、寖假成為受對方非法交涉控制下之局勢、今歲各特務機關整飭後、除各受駐在區域之軍部直轄外、彼此則為聯絡緊密、消息上力求傳遞迅速、一應情報、互相交換、同時還有要事、更逕向東京陸軍首腦部電達、於此可見其工作益邁進也、黃河以北之日方特務機關、佈置大致如下、甲屬於關東軍部者、㊀駐浦州機關長細木繁小佐、㊁駐北事機關長淺野少佐、㊂駐山海關橫山中佐、㊃駐嘉卜寺武藤大佐、","shunpao","望、公安局方面已在嚴查兇手、備案究辦、其被殺原因、雖如上述、但常局認為恐非如此此簡單定有詳情云、扶輪社成立大會　　中國扶綸社蘇州分社、係由各國僑蘇居留民及社會聞人黃勝卿、段永清等發起組織、得總會才許可業",1937,101
"272","SPSP193702051610","19370205","上海扶輪社舉行跳舞大會","shunpao","上海扶輪社為贊助中山醫院建築起見、特定於二月十九日、假座邁而西愛路法國總會舉行跳舞大會、并有各種表演等、入座券 上海扶輪社舉行跳舞大會",1937,67
"273","SPSP193703041001","19370304","國際貿易好轉　　一月份全國對外貿易出超五百除萬元　　輸入總額七七·零二六·八零二元　輸出總額八二·二零六·四九九元　　我國對外貿易、雖處世界經濟衰落聲中、而巳顯呈良好現象、江海關昨日發表、本年一月份、全國對外貿易出超五百飲萬元、與去年十二月份相較、入口貿易數字减少、誠无可諱言、然出口數字、趨於增加、實足表示我國際貿易進步、特詳誌如下、　　輸入輸出概况　　本年一月份、全國對外貿易、計輸入總額七七，零二六，八零二元、較去年十二月份輸入總額九二，一五八，三三二元、减少一五，一三一，五三零元、較去年同期六零九五零，二九六元、則增加一六，零七六，五零六元、輸出總額為八二，二零六，四九九元、較去年十二月之七九，八七四，九六四元、增加二，三三一，五三五元、較去年同期之七零，六六九，二五八元、增加一一，五三七，二四一元、總之、輪出方面、本年一月較去年十二月及同期均有增加、本年一月出超為五，一七九，六九七元、去年十二月份則為入超、較去年同期之出超九，七一八，九六二元，减少四，五三九，二六五元、查出超減少原因、由於去年一月份輸入增加、　　輸入主要商品　　本年一月份、全國輸入主要商品類別、白綿布七二零，四三一、染色綿布六二四，五零九、印花綿布三九，七二九、雜綿布五六，六七三綿花綿絲二，六八三，一五二、雜綿製品一五四，五八二、亞麻大麻苧麻及其製品二，三零一，四三零元、毛及其製品二，九九二，－零六元、絲及人造絲及其製品一，一零二，五四三元、金屬及礦石九，九九七，六九九元、機械四，九二七，二二零元、車輛船舶三，三七零，零九八元、雜類金屬製品、三，二六九，六零五元、魚介海產物一，八三九，零零一元、罐頭動物性食糧品等七九七，零六四元、榖雜及其粉九七一，八七零元、果實種子及蔬菜三八七，九一五元、藥材及香料六八九，四六一元、砂糖二，九一五，一六一元、酒燒酒及飲料水一二三，六七六元、酒草二，六一九，八四四元、化學製品及離劑品三，六七零，八零四元，染材顏料三，零四二，五六三元、蠟燭肥皂石油脂肋膠一二，二七零，一－九元、書籍手帳地圖及木造紙、四，九二六，二零六元、皮革其他動物製品三八一，一五一元、木材八七二，九三八元、水竹藤棕梠及其製品五四零，二二五元、瀝青石炭八三五，八九七元、磁器玻璃等五三六，四七七元、石料泥土製品三零一，六二五元、雜品七，零五五，零二六元、總計七七，零二六，八零二元、","shunpao","遠東訪問旅行、業已秉北德公司香霍斯脫號輪起程來華、將淤本月十四日抵滬、在滬留一日、卽秉原輸赴日、本埠扶輪社會員、屆時將假法商總會、舉行盛大歡迎會、該團預計下月中、將再由日來華、作較長時間之勾留云、　　廣西省",1937,103
"274","SPSP193703161407","19370316","昨晨澳遊歷團赴日","shunpao","澳大利亞國際扶輪社所組東方遊歷團、由國長密琪爾率領一行六十三人、於十三日乘德郵香霍斯服號輸抵滬、前日分赴市中心區及租界",1937,59
"275","SPSP193703291001","19370329","制止洋米免稅入粵蔣院長交財部核辦","shunpao","人、以觀光世界各國為目的、中有企業家□銀行家□慈善家□及電影明星等、如加拿大總商會主席鮑爾赫斯、美國扶輪社親善使者薩門、英國鉅富沙遜爵士夫人、紐約時報主筆麥愛柯、英國經濟專家白脫非而特公爵、巴黎貴族羅門公爵 人、以觀光世界各國為目的、中有企業家•銀行家•慈善家•及電影明星等、如加拿大總商會主席鮑爾赫斯、美國扶輪社親善使者薩門、英國鉅富沙遜爵士夫人、紐約時報主筆麥愛柯、英國經濟專家白脫非而特公爵、巴黎貴族羅門公爵",1937,207
"276","SPSP193704140301","19370414","林主席離湘赴潯　　昨乘咸寗兵艦啟節　數萬民衆江干恭送　　［長沙］林主席十三日視察省黨部、省政府後、渡河遊岳麓、首至雲麓宮、後祭黃蔡、獻花圈、遊上聖寺、參觀湖大、該校開歡迎會，林主席出席訓示、一時半赴咸寗兵艦、嗚禮砲二十一發、二時啟節東下、何鍵率各界民衆數萬人鵠立江干恭送、林主席在艦舉手答禮、離湘赴潯、","shunpao","入口、由海關直接登記、俾歸簡便、而裕民食（十三日專電）　　［南京］王外長十三日晚假國際聯歡社歡宴國際扶輪社第八十區第二次大會代表、王致歡迎詞首對歡迎各代表表示榮幸、繼謂本人深信任何私人團體在人道方面之成就、 第二次大會代表、王致歡迎詞首對歡迎各代表表示榮幸、繼謂本人深信任何私人團體在人道方面之成就、從無超過扶輪社者、良以其活動範圍旣廣、又以服務他人為職責、更努力於剷除社會罪惡、為各私人間密切有效之聯合、將來社務",1937,207
"277","SPSP193704140303","19370414","王外長宴扶輪社員","shunpao","王外長宴扶輪社員",1937,8
"278","SPSP193704261001","19370426","劉為章抵滬談　　桂省請求中央整頓幣制　　桂省代表劉為章氏、日前隨參謀總長程潛、由桂入京、卽於前晚由京乘車抵滬、中央社記者、昨特往訪劉氏於寓邸、據談如下　　李白隨時可以來京　　德鄰","shunpao","麻瘋救濟會、前日上書蔣委員長云、介石委員長先生鈞鑒敬肅者、竊敝會為吾國唯一剷除麻瘋之人民集團、由上海扶輪社、曁基督敎𤍠心信徒所組設自成立迄今、十餘年來、一秉基督潔淨麻瘋之遺訓、及純粹人民之力量、努力剷癩運動",1937,103
"279","SPSP193705222001","19370522","各國靑年消閒的活動  特　　本埠婦女團體共同委員會所主持的俱樂部會社，本月十九日上午在靜安寺路美國婦女俱樂部事務所舉行第九屆年會，中西各國女士參加者共約二百人。因為這次會議的目的，是討論靑年問題，所以四壁滿貼着各國靑年的圖像，壁架上還掛着許多紀述各國靑年運動的小冊子，供入瀏覽，室中充滿着靑春的空氣。　　先由美國婦女俱樂部會長考尼煦夫人致詞歡迎到會的諸女士，次由共同委員會主席徽特萊夫人致詞，略述共同委員會是由中英美等國婦女俱樂部組合而成，歷年來曾喚起社會注意，如童工住屋，黃包車問題。共同委員會對於這三個問題的活動，已由本埠市政當局接受，而設法補救了，共同委員會時常關心本埠的重要問題，又曾設立職業指導小組委員會，本屆會議所討論的“是靑年跟他們的消閒活動問題”。這個問題，很為復雜，在短短的兩天會期之中，怕不能顧到全部。但本會擬查明海外對於這事的一切行動，然後再考察上海的一切狀况，跟用什麼方法可以改善現在所有的過失，希望委員會能得到輔助靑年的具體建議，而可有益於大衆。　　次醫士羅曼女士提出上海是不是一個“靑年城”問題。她說：因為上海三個市政局編製戶口表冊的方法，各各不同，所以上海人的年齡，不能得其眞相。據她的意見，十五歲到二十五歲的外國男女相比之數，女子比男子約多七百人。上海這種年齡的外國男女，共有二萬三千四百五十五人，十五歲以下的男女童，共有一萬二千九百七十九人，二十五歲到四十五歲的男女，共有二萬九千五百五十五人，這一類的男子，比女子多三千六百十五人，四十五歲以上的男女，共有九千三百零三人：可見上海的外國僑民，二十五歲到四十五歲的佔最大部分。上海縱然不是一個“中年城”，也算得是“成年城”，因為十五歲以下的男女，只佔百分之二十，二十五歲以下的，佔百分之三十八，二十五歲以上的，佔百分之六十二。至於中國人口：上海的兒童，却比中國其他任何城為少。上海的華人，在十五歲以上的，佔最大部分，男子却多過女子。女士提出這些枯燥的統計，不過希望會衆注意在討論靑年問題時，須着重佔戶口最多數的成年男女。　　羅曼女士發言旣畢，於是由各代表分述各國靑年消閒的活動，以便會衆將來可擇善而從，其中很多有興趣的事實。　　首由羅傑森夫人說起英國道：英國民衆很注重靑年消閒活動同題。英故王喬治五世在世時，極關心靑年的發展，因此他駕崩之後，人民以為紀念他的最佳方法，是募集捐欵，在全國設立靑年運動塲，發起之後，助捐的甚為踴躍。英國在學齡以後的消閒活動，純聽本人自願參加，因為英人反對有靑年軍訓意味的一類事情。英政府現正鼓勵地方當局設立運動塲，遊泳池，網球塲等。英國各大工廠至少聘用“幸福事務員”一人，他的職責，是司管工人身體精神的安樂。許多工廠並設立演劇會歌唱會，這些事務在冬季數月中，尤有怡情悅性的特別功效。男女“靑年會”都替男女童設備各種運動，冬季在戶內，夏季却在戶外。“星期學校”也都替靑年設備各種球戲的運動塲，並組織跳舞會，音樂會，小學校的四周，都有供兒童運勁的塲所，所需的土地是由本地當局供給的。此外還有像“扶輪社”導諸團體，助同經營運動事務。英國的“遊行俱樂部”，包括的範圍很廣，其中有“脚踏車俱樂部”，“爬山俱樂部”，“野地生物家會社”種種。“童子軍”跟“女童指導團”也是適合靑年的兩種大需要。還有保守黨工黨自由黨都注意靑年的活動，設備各種娛樂中心點，並組織演說辯論訓練班。每一大城，都設有靑年圖書館，以供靑年於鍜鍊身體之外，增進他們的智識。“婦女公民會社”跟“合作社也使其他數百團體得到它們的輔助。“婦女公民會社”分為事業，敎育，娛樂，集團工作四部。最初成立於一九一五年，去年五月間調查全國已有這種會社五千三百四十二所。英國靑年消閒活動的程序中還有是重要的一項，那便是“靑年旅社聯合會”一九三○年才由利物浦市長仿效德國的辦法創設，不到數年，全國已有這種旅社二百六十所，共有會員六萬人。會員二十一歲以上的，每年納會費五先令，十六歲到二十一歲的，每年納會費兩先令六便士，十四歲到十六歲的每年納會費一先令。凡會員都可寄宿在這二百六十所旅社中，每夜納費一先令，有幾處幼童每夜只須六便士。社內備有潔凈的床位，跟洗濯烹調的便利，并可向管社員購買餐品，取價極廉。會員不過須盡很輕的義務，如在管社員指導之下，洗器疊被之類。“靑年旅社聯合會”設立的宗旨，是使男女靑年有以極廉的旅費旅行大不列顚全部各地的機會。上述各動組織的經費，或由政府撥發，或由國內熱心仕女捐助，都抱着一個大目的，—使一般靑年在工作時間跟工作的餘閒中得到有益身心的進步。","shunpao","並組織跳舞會，音樂會，小學校的四周，都有供兒童運勁的塲所，所需的土地是由本地當局供給的。此外還有像“扶輪社”導諸團體，助同經營運動事務。英國的“遊行俱樂部”，包括的範圍很廣，其中有“脚踏車俱樂部”，“爬山俱 並組織跳舞會，音樂會，小學校的四周，都有供兒童運勁的塲所，所需的土地是由本地當局供給的。此外還有像“扶輪社”導諸團體，助同經營運動事務。英國的“遊行俱樂部”，包括的範圍很廣，其中有“脚踏車俱樂部”，“爬山俱",1937,207
