"","DocId","Source","Title","Text","text.seg","nchar","ntoken","Date","year","decade","period"
"219","SPSP193506060739","shunpao","美考察團在杭游踪","招待人員陪同乘汽車至閘口瞻錢江晨景、旋赴桐廬、換船游七里瀧釣台瀏覽富春江風景、十二時至嚴子陵釣台、由扶輪社在船上午宴、一時半由桐廬返杭、四時抵西冷休息、五時赴浙江大學參觀、對該校設備精神均贊許、嗣由該校農學","招待 人員 陪同 乘 汽車 至 閘口 瞻錢 江晨景 旋 赴 桐廬 換 船游 七里 瀧 釣台 瀏覽 富春江 風景 十二時 至 嚴子陵 釣台 由 扶輪社 在 船上 午宴 一時 半由 桐廬 返杭 四時 抵 西冷 休息 五 時 赴 浙江大學 參觀 對 該校 設備 精神 均 贊許 嗣 由 該校 農學",103,67,"19350606",1935,"1930","1930-1937"
"220","SPSP193508051101","shunpao","大中華廠案可望結束　—雙方昨商定撫卹金—　組臨時保管及計算委員會　家屬向調人申謝撤銷訴訟","及個人、向該廠定購者、為數頗多、大有供不應求之勢、　　先生　文濡，別署新舊物，為前清明經。主進步書局扶輪社輯政有年。嗣後任職中華文明二書局，編刊楹聯尺牘等書，事學者奉為　　。其偉大供獻，則為說庫，筆記大觀，","及 個人 向 該廠 定購 者 為 數 頗 多 大 有 供不應求 之勢 　 　 先生 　 文 濡 別署 新舊 物 為 前 清明 經 主 進步 書局 扶輪社 輯政有 年 嗣後 任職 中華文明 二 書局 編刊 楹聯 尺牘 等 書 事 學者 奉為 　 　 其 偉大 供獻 則為 說庫 筆記 大觀",103,58,"19350805",1935,"1930","1930-1937"
"221","SPSP193508110913","shunpao","扶輪社年會在靑閉幕","扶輪社年會在靑閉幕","扶輪社 年會 在 靑 閉幕",9,6,"19350811",1935,"1930","1930-1937"
"222","SPSP193508291401","shunpao","敎育新聞敎部　編輯國語詞典　國府准支撥一萬一千元","宣華、雙打卡爾生德字、林寳華、納維區、　　上海國際網球「扶倫盃」賽、英國戰勝中華、榮膺本届錦標、現由扶輪社社長　　本埠極司非而路七百五十號敎育編譯館出版敎育書籍、如敎育參考資料選輯等書、久經膾炙人口、茲聞該","宣華 雙打 卡爾 生德字 林 寳 華 納 維 區 　 　 上海 國際 網球 扶 倫 盃 賽 英國 戰勝 中華 榮膺 本届 錦標 現 由 扶輪社 社長 　 　 本埠 極司 非而路 七 百五十 號 敎 育 編譯館 出版 敎 育 書籍 如 敎 育 參考資料 選輯 等書 久經 膾炙人口 茲 聞 該",103,60,"19350829",1935,"1930","1930-1937"
"223","SPSP193511040916","shunpao","浙江省名勝導遊局　業務進展一般　劃分全省風景區　設立名勝管理處","陳列廳原址從事整理、改裝一新、成立問訊處、日夜辦公、並設本省特產陳列櫉窗、以謀發展土產貿易、此次上海扶輪社社員旅行團·全運廣東隊來杭觀光團·等、均由該局計劃遊程、派員導遊、無不表示滿意、","陳列 廳 原址 從事 整理 改裝 一新 成立 問訊處 日夜 辦公 並 設 本省 特產 陳列 櫉 窗 以 謀發展 土產 貿易 此次 上海 扶輪社 社員 旅行團 全 運 廣東隊 來 杭 觀光團 等 均 由 該局 計劃 遊程 派員 導遊 無不 表示滿意",93,50,"19351104",1935,"1930","1930-1937"
"224","SPSP193511050601","shunpao","汪院長體溫如常人　　諾爾到京為汪診治　顴部縫綫昨已除去　各長官均入室晤談","業、亦無一不日趨衰頹也、　　靑島通訊、靑島市長沈鴻烈、前赴西北各省考察農工商業及　舊文化、沈昨應靑島扶輪社之請、講演考察經過、及西北現况、並對開發西北富源、有所申述、茲錄講詞如下、以供關心西北民情者之參考、 不過七小時、足見交通進步　　青島通訊、青島市長沈鴻烈、前赴西北各省考察農工商業及　舊文化、沈昨應青島扶輪社之請、講演考察經過、及西北現况、並對開發西北富源、有所申述、茲錄講詞如下、以供關心西北民情者之參考、","業 亦 無 一 不 日趨 衰頹 也 　 　 靑 島 通訊 靑 島 市長 沈鴻烈 前 赴 西北 各省 考察 農 工商業 及 　 舊 文化 沈 昨 應 靑 島 扶輪社 之請 講演 考察 經過 及 西北 現况 並 對 開發 西北 富源 有所 申述 茲 錄 講詞 如下 以 供 關心 西北 民情 者 之 參考 不過 七 小時 足見 交通 進步 　 　 青島 通訊 青島 市長 沈鴻烈 前 赴 西北 各省 考察 農 工商業 及 　 舊 文化 沈 昨 應 青島 扶輪社 之請 講演 考察 經過 及 西北 現况 並 對 開發 西北 富源 有所 申述 茲 錄 講詞 如下 以 供 關心 西北 民情 者 之 參考",207,120,"19351105",1935,"1930","1930-1937"
"225","SPSP193511101409","shunpao","澳洲少女團　昨由日過滬返澳","、前月過滬赴日、在日本勾留月餘、乘大來公司批亞士總統號輸、返澳途中、再度過滬、於前日下午抵埠、由國際扶輪社、僑滬澳人聯合會、分別招待、逗留一宵後、卽於昨日淸晨四時許、原輪過港返澳云、","前 月 過 滬 赴 日 在 日本 勾留 月餘 乘 大 來 公司 批亞士 總統 號輸 返 澳 途中 再度 過滬 於 前日 下午 抵埠 由 國際 扶輪社 僑 滬 澳 人 聯合會 分別 招待 逗留 一宵後 卽 於 昨日 淸 晨 四時 許 原 輪 過 港 返 澳 云",91,61,"19351110",1935,"1930","1930-1937"
"226","SPSP193512210601","shunpao","倫敦各報論評　　　對霍爾多表示同情　　倫敦　今晨報紙雖政治不同、但皆謂昨日下院辯論英法和平方案時、出色當行之人物爲代人受過、昨已辭職之霍爾爵士、至於首相鮑爾溫則有慚色焉、晨郵報稱、政府旣已贊成霍爾之政策矣、則應始終　霍爾同進退、方不失爲豪傑云、每日電聞稱、和平方案所引起的風潮之劇烈、鮑爾溫事前似絕未準備之云、彙聞報稱、救全政府者、非爲鮑爾溫、但爲反對黨領袖艾特里、蓋其言論遠有此决辯論所應有的標準之下、而其指責鮑爾溫榮譽之言、亦爲策略上之錯誤也云、泰晤十報稱霍爾之辭職、乃其政治生涯之暫時中止、非其結局、政府明白承認輿論之正當、並取消其倉促成就之决議、故得消弭反對之聲浪云、","日本野心與德之威廉類似太平洋上美日終難免一戰　　美國拉維加斯　參院外交委員會主席畢德門今日在此間扶輪社演說、謂日本政府野心、頗與德國前皇威廉相似、其最後之目的實爲征服全球、長此以往、美國爲太平洋方面自衛","日本 野心 與 德 之 威廉 類似 太平洋 上 美日終 難免 一戰 　 　 美國 拉 維加斯 　 參院 外交 委員會 主席 畢德門 今日 在 此間 扶輪社 演說 謂 日本政府 野心 頗 與 德國 前皇 威廉 相似 其 最後 之 目的 實爲 征服 全球 長此以往 美國 爲 太平洋 方面 自衛",101,57,"19351221",1935,"1930","1930-1937"
"227","SPSP193602080801","shunpao","北路前綫　阿軍勝利徵實　　士氣旺盛瑪城指日可下　採遊擊戰使敵疲於奔命　　　台西　愛爾蘭救護隊之隊員白羅斐爾醫士、今日抵此、徵實阿方所稱阿軍在丹此安境大勝意軍之說、白氏在距瑪加爾三哩處之救護隊中工作、策騾行十五日、始抵此間、此爲由北路陣棧返此之第一白人、白氏曾詳述救護隊隊員工作之困難情形、並謂諸人皆安好、惟念需一切用品、近兩日內彼等未接郵件、現旣無烟草又無食鹽、而在高氣壓下工作、每日平均醫治重傷之兵士百人、又稱、意飛機幾逐日以機關槍與炸彈轟擊救護隊之棚帳云、","交專委主任王儒堂、原定七日乘機返京、今因氣候不佳、改乘湘和輪東下、王語記者、余三四年未到漢、此來視察扶輪社務、决談、中央外交專會、純粹研究性質、供中樞採納、磯谷報告書僅見報載、惟恐非全豹耳、某方常有各項協定","交專委 主任 王儒堂 原定 七日 乘機 返京 今 因 氣候 不佳 改乘 湘 和 輪 東下 王 語 記者 余 三四年 未到漢 此 來 視察 扶輪社 務 决 談 中央 外交 專會 純粹 研究 性質 供 中樞 採納 磯 谷 報告書 僅見 報載 惟恐 非 全豹 耳 某方 常有 各項 協定",103,63,"19360208",1936,"1930","1930-1937"
"228","SPSP193602100501","shunpao","時評","責者及今努力事尙可爲爰因宋氏談話就所觀察闡述之深望有挽回之責者勿更誤時機也　　南京　王正廷飛漢、出席扶輪社會議、事畢、九日乘湘和輪抵京、稍憇卽於下午五時車赴滬、　　南京　甘省爲貫澈邊省貨幣政策、俾人民如限調","責者 及 今 努力 事 尙 可 爲 爰 因 宋氏 談話 就 所 觀察 闡述 之 深望 有 挽回 之責者 勿 更誤 時機 也 　 　 南京 　 王正廷 飛漢 出席 扶輪社 會議 事畢 九日 乘湘 和 輪 抵京 稍 憇 卽 於 下午 五時車 赴滬 　 　 南京 　 甘 省 爲 貫 澈 邊 省 貨幣政策 俾 人民 如限調",103,73,"19360210",1936,"1930","1930-1937"
"229","SPSP193602120601","shunpao","時評幣制改革吿一段落  柳","塲中攻擊日本之外交政策、稱之爲威脅美國、並違反中國之門戶開放政策、按畢氏於去年十二月間曾在拉維加斯之扶輪社中、間接指稱日本爲「國際海盜」、繼復自作批評、聲稱報紙所傳彼之演詞、頗有數處未盡準確、惟彼將於參院議","塲 中 攻擊 日本 之 外交政策 稱之爲 威脅 美國 並 違反 中國 之 門戶開放 政策 按 畢 氏 於 去年 十二月 間 曾 在 拉 維加斯 之 扶輪社 中 間接 指稱 日本 爲 國際 海盜 繼 復 自 作 批評 聲稱 報紙 所傳 彼 之 演詞 頗 有 數處 未盡 準確 惟 彼 將 於 參院 議",103,67,"19360212",1936,"1930","1930-1937"
"230","SPSP193602181101","shunpao","王正廷昨訪孔祥熙　今日飛粵迎胡　啣中央非正式使命有所接洽　惟王左右則稱係爲衭險社事","由京迎中當會主席胡漢民氏、啣中央非正式使命、與胡氏有所接洽、惟王氏左右則稱王氏此行、係爲視察粤地國際扶輪社事務、非專迎胡、又王氏曾於昨日上午十一時、至中央銀行、訪晤行政院副院長兼財政部長孔祥熙、談的半小時辭","由京迎 中 當會 主席 胡漢民 氏 啣 中央 非正式 使命 與 胡 氏 有所 接洽 惟 王 氏 左右 則 稱王 氏 此行 係 爲 視察 粤 地 國際 扶輪社 事務 非 專 迎 胡 又 王 氏 曾 於 昨日 上午 十一時 至 中央銀行 訪 晤 行政院 副 院長 兼 財政部長 孔祥熙 談 的 半小時 辭",103,65,"19360218",1936,"1930","1930-1937"
"231","SPSP193602221001","shunpao","桂軍所攜省幣　在黔暫准通用　　香港　吳忠信覆李白電、謂貴軍奉令入黔勦匪、所携桂幣、當遵飭黔東南各縣、暫行通用、請貴省銀行來黔設辦事處、以資收兌等語、","人資格訪胡、中央極盼胡人京、日俄戰爭有爆發可能、但須作相當準備、余二十二日赴省、　　福州　王正廷電閩扶輪社、定廿八日來省、敎廳分函各中學校、定廿九日在文藝劇塲歡迎、敦請王氏講演、（廿一日中央社電）　　福州","人 資格 訪胡 中央 極盼 胡人 京 日俄戰爭 有 爆發 可能 但 須 作 相當 準備 余 二十二日 赴省 　 　 福州 　 王正廷 電閩 扶輪社 定 廿八 日來 省 敎 廳 分 函 各 中 學校 定 廿九日 在 文藝 劇 塲 歡迎 敦請 王氏 講演 廿一日 中央社 電 　 　 福州",102,60,"19360222",1936,"1930","1930-1937"
"232","SPSP193602230801","shunpao","國際商業電訊　二月二十二日路透社特約商情電","濟南　鄄城黃河民埝决口已堵合、　　濟南　德經濟考察團克樸等一行、今早抵濟、午赴韓復榘宴、晚出席本巿扶輪社四週年會後赴靑、克等曾訪建廳長、詳詢本省經濟情况數小時　　貴陽　二十一日省府例會、通過本省試辦土地陳","濟南 　 鄄城 黃河 民 埝 决口 已 堵合 　 　 濟南 　 德 經濟 考察團 克樸 等 一行 今 早 抵 濟 午 赴 韓 復 榘 宴 晚 出席 本 巿 扶輪社 四 週年 會後 赴 靑 克 等 曾 訪 建 廳長 詳 詢 本省 經濟 情况 數 小時 　 　 貴陽 　 二十一日 省府 例會 通過 本省 試辦 土地 陳",102,62,"19360223",1936,"1930","1930-1937"
"233","SPSP193602290401","shunpao","石敬亭抵京謁蔣　　南京　冀察綏靖公署總參議石敬亭、二十八日抵京、分謁蔣院長、馮副委長、何部長等、報告冀察近况、並商前平軍分會編餘職員安挿辦法、在京留三四日、卽返平覆命、","糖向銀行抵押借欵、俟銷出後付返、藉使糖業發展、不致受困、　　福州　王正廷二十八日抵省談、此來純爲推進扶輪社務、下午四時召開社董聯會、晚赴美領署應全社公宴、並演講、定一日返滬、　　福州　坊口利東匪分向永泰平潭","糖 向 銀行 抵押 借 欵 俟 銷出 後 付返 藉 使 糖業 發展 不致 受困 　 　 福州 　 王正廷 二十八日 抵省談 此 來 純 爲 推進 扶輪社 務 下午 四時 召開 社董 聯會 晚 赴美 領署 應 全社 公宴 並 演講 定 一日 返滬 　 　 福州 　 坊 口 利 東 匪 分 向 永泰 平潭",103,68,"19360229",1936,"1930","1930-1937"
